7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	배송은 바로 왔습니다. 에이치몰 배송력은 정말 빠르네요^^ 돌체구스토 에스페르타의 디자인은 깔끔합니다...	배송은 바로 왔습니다.에이치몰 배송력은 정말 빠르네요^^돌체구스토 에스페르타의디자인은 깔끔합니다만 통부분이 허접해요.버림통이 없는건 참 아쉽습니다.소음이 다소 있는 편이고, 캡슐들 맛은 커피는 중간급, 라떼는 중하급, 그린티라떼  초코라떼는 하급입니다전체적으로 밍숭맹숭해요물양을 줄여서 추출해도 마찬가지입니다.드립모드가 있는데 풍미를 한단계 업해줘서 참 좋네요.두번째 머신구매인데 저가에 그럭저럭 쓸만합니다.다만 사악한 캡슐가격은 다소 이쉬워요.	100	현대Hmall	2020.06.02.	7m****	"['<img src=""http://media.hyundaihmall.com/hmall/co/editor/20200602/01/m_web_upload@20200602_012124949.jpg"" alt=""배송은 바로 왔습니다.에이치몰 배송..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	타사 머신과 비교해 고민 끝에 구매 했습니다.아직 많...	타사 머신과 비교해 고민 끝에 구매 했습니다.아직 많은 종류의 캡슐을 모두 시음 해보지 않았지만, 에스프레소 및 아메리카노 컬렉션 라인으로 5가지 정도 맛을 보았습니다.에스프레소를 즐기는 저에게는 귀사의 에스프레소 추출시 최저 수위로 추출을 하여도 저에게는 조금 신거운 맛이 있어서 조금 아쉽습니다.가격대 ★★★★ 상품 디자인 ★★★★★조금더 사용 후 사무실 부서별로 대량 주문 예정입니다.많이 판매하세요	100	옥션	2021.04.14.	sw****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	처음으로 커피 머신을 사보았습니다. 최근 신제품은 ...	처음으로 커피 머신을 사보았습니다. 최근 신제품은 스마트폰 어플을 이용해 작동이 되어 편히 잘 마시고 있습니다. 근데 머신안에 커피 캡슐 쿠폰이 있는데 신제품 캡슐은 아예 적용이 안돼더라근요.돌체구스토 홈페이지에 들어가면 품절된 캡슐이 많아서 아메리카노를 제외하곤 살게 없더라구요. 기왕 주는 쿠폰 다  쓸수있게 해주면 좋았을텐데 하고 아쉬움 들더라구요.	100	롯데홈쇼핑	2020.04.24.	hk****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	회사에서 스타벅스 커피를 저렴한 가격으로 맛볼수 있어서 좋네요 향도 좋고 거품진해서 정말 맛있어요 함께주신 스타벅스컵에 마시고 싶었지만 컵은 사장님께양보했어요 ㅎ이제 매일 오전에 향긋한 커피향 이 회사안에 가득하겠네요 스타벅스 커피 마시면서 일할 생각에 벌써부터 기분좋네요디자인도 이쁘고 소음도 그닥 크진않아요 ~잘사용할께요^^	100	11번가	2020.04.08.	y5****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	남편을 졸라서 욕심내서 기왕이면 오토! 하며 샀는데앱이랑 연동되서 너무 편하네요ㅋㅋ결혼전엔 카페일 했어서 반자동머신을 살까 했었는데 자잘한 부자재가 필요없다는 장점 때문에 구매하게 됐어요에스프레소 캡슐을 대용량 팩으로 인터넷에서 구매하면 한잔당 4백원도 안되는 가격에 커피를 즐길수있다는게 큰 장점이네요!	100	11번가	2021.01.06.	as****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	예약기능 신세계네요~ 예약한 시간에 맞춰서 자동으로 커피 내리니 너무 편하고 좋습니다~ 아이스아메리카노로 드립커피 내려 먹어도 맛있네요~ 코로나19로 재택근무가 벌써 6개월이 지났는데 이제야 구매하게 된걸 후회할 정도로 좋습니다~ ^^ 2만원 쿠폰 주신걸로 커피도 주문했어요~ 아침에 벌써 2잔째에요~ ㅎ 많이파세요~ ^^	100	11번가	2020.09.04.	ve****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	커피 머신 열라 고민하다가 세일때리길래 샀는데 호환되는 커피도 많고 작동법도 쉬워서 대만족중입니다 코로나때문에 카페 나가기 좀 머시기햇는데 집에서 카페커피같은 맛 즐길수있어요 ^^b 생각보다 사이즈는 컸는데 대신 다른걸 다 갖다버려서 ㄱㅊㄱㅊ입니다 좋은거 잘 샀네요~	100	11번가	2020.11.02.	go****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	디자인이 너무 예쁘네요. 커피 맛도 괜찮은것같고 만족스럽습니다. 사은품 커피캡슐 한박스도 잘 왔구요.2만원 바우처는 캡슐살때 썼는데 3만원 이상 구매해야 쓸수있는것 같아요. 스타벅스캡슐은 쿠폰적용 안됩니다. 돌체구스토 캡슐로만 3만원이상 사셔야해요.	100	11번가	2020.01.15.	hw****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	디자인이 너무 이뻐여 커피는 즐	디자인이 너무 이뻐여 커피는 즐기진 않는 편인데 기계로 추출해서 먹어보니  맛나네여 역시 손으로 타먹는 것보다 나은것 같아여 사길 잘한것 같네여 다른 기능은 아직 사용해보진 않았지만 돈은 아깝지 않네여 배송도 빨리해주셔서 감사합니다 앞으로도 잘사용할것 같네여~ ㅎㅎ	100	신세계몰	2020.06.11.	eu****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	보통이에요	2월 초부터 사용하기 시작했는데, 한 달 보름만에 버튼조작이 거의 불능화되어 서비스 접수했습니다. 타 제품을 사용하지 않아서 어떤 비교우위가 있는지는 모르겠으나, 아내의 설명으로는 스타벅스 커피점에서 마시는 커피와 맛이 똑같다며 만족했습니다. 다만 내구성은 좀 아쉽네요.	60	11번가	2020.03.19.	th****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	아들이 꿈에 그리더 커피먼신기~~~디자인 예쁘고, 배송 빠르고, 성능 최고~~~오늘도 아들이  아메리카노를 내려줘서 기분좋게 마시네요.머신기를 볼때마다 기분이 좋아지는 사랑스런머신기 입니다.. 오랫동안 고장없이 잘 쓸수 있으면 좋겠습니다.감사합니다.	100	11번가	2020.09.06.	cm****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	사기전 반신반의했지만 친절하고 꼼꼼하게 상담해주셔서 주문했는데 어머낫 배송 다음날 바로 ?   기계치라 걱정했는데 사용하기 너무편해요 설명서볼것도없이  어플로도 간편하게 사용하고있어요.커피맛은 호불하고 있어서 걱정했는데홈카페정도가 이정도라면 저는 굿이예요~~	100	11번가	2021.03.06.	yh****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	만족해요	돌체구스토 피콜로 만족하며 쓰다가 에스페르타로 갈아타네요이 모델을 선택한 이유는 드립과 에스프레소 두가지타입의 커피를 즐길수 있다해서 기대하고 있어요.캡슐과 머그까지 구성에 함께있고 선물할수있게 봉투까지 주신센스!!!감사합니당	100	G마켓	2020.03.22.	ha****	"['<img src=""http://bampic.gmarket.co.kr/v1/241/808/1737808241/01461/1737808241318647246100.jpg"" alt=""돌체구스토 피콜로 만족하며 쓰다가 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	집들이 선물요	지인 집들이 선물로 보냈어요~이틀만에 캡슐 동났다며 좋아하네요ㅎㅎ 사은품 머그컵은 두말할것없이 좋아하고...처음 사용법이 살짝 헷갈린거랑 다른모델에 비해 크기가 쬐끔 커서 공간치지하는것만 빼면 너무 좋데요ㅎㅎ	100	인터파크	2021.06.13.	js****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	호환 캡슐도 제법있고.. 나름 쓸만합니다. 가정용 카페커피용으로는.. 문안하게 먹기 좋네요.. 웰컴 쿠폰으로 캡슐 더 사서 먹어보고 괜찮은 캡술로 추가 주문 해야겠어요. 배송도 빠르게 잘 왔어요.. ^^	100	11번가	2020.04.10.	sy****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	배송 빠르고 맛도 좋고 평소 커피를 좋아하는 마눌 깜짝 섬물 햇어요..넘 좋아하고 마눌 좋아하는 모습 보니 저도 좋앗답니다..그리고 깜짝 놀란건 블루투스로 추출이 가능 하더라구요.. 이 커피머신 강추 입니다..감가..	100	11번가	2020.02.11.	kj****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	스타벅스 컵 증정이라서 조금 더 비싸도 ssg.com 	스타벅스 컵 증정이라서 조금 더 비싸도 ssg.com 에서 샀는데 배송도 오래 걸렸지만 정작 스타벅스 머그컵은 오지도 않고 ㅠㅠ 어렵게 콜센터에 연락했더니 미루기만하고 ㅠㅠ 완전 비추 그냥 쿠팡이 배송도 빠르고 일 처리는 일사천리 인 것 같아요	80	신세계몰	2021.03.24.	ni****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	네스프레소추전 8 : 돌체구스토 2엿는데아메리카노보단 더 다양하게 라떼도마시구 그래서 돌체로햇는데넘좋네용~~~다만 소음이 잇다는말에 음 그런가햇는데신경써서들으면 거슬릴정도긴해도 편리하니깐 추천해용	100	11번가	2020.08.21.	ko****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	드립만 해먹다가 머신으로 갈아탔습니다	드립 또한 매력있지만캡슐커피의 다양함을 느끼고자 구매하였고여러 머신을 알아보다가 아이스 추출이 있는 돌체구스토로 정했습니다.얼죽아는 돌체구스토 사는걸로!디자인 좋고 맛도 좋네요~	100	G마켓	2020.02.29.	4b****	"['<img src=""http://bampic.gmarket.co.kr/v1/965/181/1602181965/00244/1602181965317045024400.jpg"" alt=""드립 또한 매력있지만캡슐커피의 다..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	배송이 빨라서 너무 감사합니다.머신 생김새가 특이하면...	배송이 빨라서 너무 감사합니다.머신 생김새가 특이하면서도 이쁘네요.기존 사용하던 머신이 고장나서 새로 구매 했습니다.기존 구형제품 보다 기능도 많고 특히 물 저장량이 커서 제일 만족스럽습니다.	100	옥션	2021.04.05.	1h****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	자동에 물통분리되는것중 최신상품이라 선택했는데 배송...	자동에 물통분리되는것중 최신상품이라 선택했는데 배송도 다음날 오고 작동 잘되네요 몇년동안 에스프레소 머신사용하고 귀찮아서 핸드드립으로 내려 먹다가 캡슐로 먹으니 다양하고 편해서 좋네요	100	롯데홈쇼핑	2020.01.31.	ap****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	진짜.. 이번에 신혼집 들어가면서 가전 가구부터 이것 저것 많이 샀는데 돌체구스토 커피머신이 제일 탑이에요 ㅠㅠ 주신 쿠폰으로 다른캡슐도 구매해서 종류별로 매일 세잔씩 마시고있어요 잘사용할게요!!	100	11번가	2021.02.21.	de****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	처음 써보는 돌체구스토~~	사용설명서 읽기 귀찮은데...꼭 읽어야 작동법을 알게됌;;;집에서 아메리카노랑 핫초코 잘 내려서 마시고 있음^^단점은~캡슐 수거통이 없어서,한잔 내리고 비우고, 한잔 내리고 비우고;;;	100	G마켓	2020.11.20.	ge****	"['<img src=""http://bampic.gmarket.co.kr/v1/965/181/1602181965/01516/1602181965337889151600.jpg"" alt=""사용설명서 읽기 귀찮은데...꼭 읽어..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/965/181/1602181965/02516/1602181965337889151600.jpg"" alt=""사용설명서 읽기 귀찮은데...꼭 읽어..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	맛있어 맛있어 ? 블루투스 연결해서 내려먹으니 너무 편해요디자인도 예쁘고 사용방법이 편합니다.좋아요 ㅅㅅ진하고 편히 마시니 굿이네요빨리먹고 다른것도 구매할생각입니다.밋나네ㅎㅎ 집에서 편히 마시기 좋은 것같다 ㅎㅎ	100	11번가	2021.01.02.	sh****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	가격대비 추천은 그냥 저냥...	온수의 온도 조절을 하려면 스마트폰 앱에서만 조절이 가능해서 불편합니다.장점은 물탱크가 용량이 조금 크고 편리하다는 거 이외에는 그다지 장점을 찾지 못하겠습니다.가격대비 만족도가 떨어집니다.	20	G마켓	2021.01.24.	sa****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	결혼하는 친구 선물로 보냈는데 디자인도 예쁘고  넘 같이 주문한 캡슐도 좋다고 합니다 좋은 선물이 되었어요!! 저도 하나 장만하고 싶네요^0^ 건강유의하시고 번창하세요 감사합니다*^^*	100	11번가	2020.06.29.	ck****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	선물용으로 재구매했습니다1년 넘게 사용해보니 정말 편리합니다.커피 추출방식도 여러가지 있고 재미도 있네요.블루투스 기능도 있어 모닝 커피 쉽게 마실수도 있습니다.	100	11번가	2021.08.15.	ru****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	물통 뚜껑에 작은 손잡이라도 있으면 뚜껑 열기가 쉬울 ...	물통 뚜껑에 작은 손잡이라도 있으면 뚜껑 열기가 쉬울 듯한데 그게 하나 아쉽습니다. 커피는 맛있습니다. 앞으로는 모닝 커피로 즐겁게 하루를 시작할 것 같습니다.	60	옥션	2020.12.03.	ma****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	하루만에 받아 정품등록하고 잘 사용합니다	사무실에서 아메리카노 많이 마셔서 구입하였습니다.기존에 피콜로 사용하다가 자동으로 물양 조절되는 머신사니 좋네요~어플로도 편하게 내릴 수 있고, 너무 마음에 들어요~	100	G마켓	2020.02.19.	mt****	"['<img src=""http://bampic.gmarket.co.kr/v1/264/809/1737809264/00123/1737809264316317412300.jpg"" alt=""사무실에서 아메리카노 많이 마셔서 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	좋아요^^	아주 좋아요  실물 그대로에요 ㅎㅎ캡슐커피도 먹어보겠다고 장만했는데 핸드드립하다가 이따금씩 편하게 먹고싶을때 종종 먹으려했는데 간편하니 매일 먹겠어요 캡슐떨어질때까지 ㅎㅎ	100	G마켓	2020.02.27.	gh****	"['<img src=""http://bampic.gmarket.co.kr/v1/350/183/1602183350/00129/1602183350316669212900.jpg"" alt=""아주 좋아요  실물 그대로에요 ㅎㅎ캡..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	디자인도 성능도 최고네요커피 추출방법도 3가지라서 다양하게 커피맛을 즐길수있어서 너무 좋네요수고하시고 대박나세요	100	11번가	2020.06.10.	ru****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	구형 구스토 물 배관라인이 막혀서 과감히 포기하고 신형 갈아탑니다. 잘 나오고 스벅 커피도 맛있네요.다만 안에 동봉되어 있다던 바우처와 쇼핑백은 어디에 있을까요? ㅠ	100	11번가	2020.06.14.	su****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	배송 너무 빠르고 좋네요	회사에 둘 커피머신 선택하다가 다양하고 쉽게 다가갈 수 있는 맛의 캡슐을 가진 네스카페로 선택했습니다. 아직 시음해보진 않았으나 저렴하게 잘 산 듯 하네요	100	G마켓	2020.03.27.	ka****	"['<img src=""http://bampic.gmarket.co.kr/v1/241/808/1737808241/00030/1737808241319403403000.jpg"" alt=""회사에 둘 커피머신 선택하다가 다양..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	홈카페로 제격입니다! 카페에서 사먹는것보다는 물조절이나 요령이 쫌 필요하지만 원할때마다 캡슐로 편하게 만들어 먹을 수 있어서 주말에 집에서 자주 애용하고있어요!	100	11번가	2020.02.11.	on****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	보통이에요	전 첨 써봐서 어떻게 사용하는지 모르겠고좀 어렵네요. 커피맛도 쓰고 맛 없고 공부를 좀더 해 봐야 할것 같아요.커피숍에서 먹은 커피맛이 안나요.ㅠ	60	11번가	2021.01.09.	an****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	처음 누나에게 선물한건데 아주 좋아하네요. 그리 크지도 않고 모양도 이쁘고 커피도 잘 나오고, 완전 짱임ㅎ좋은 선물 해준 것 같아 너무 좋아요 ㅎ	100	11번가	2020.12.28.	se****	[]
7653643	CoffeeMachine	네스카페 돌체구스토 에스페르타	최고예요	생각했던 것보다 훨씬 이쁘고 만족합니다^^기존에 돌체구스토 머신이 있었는데 수동이라 불편한점도 있었거든요~ 화이트 딱이네요!	100	11번가	2021.01.04.	ji****	[]
